-0.07834680061148802, 1.1126883599039203
0.8978488753002836, 2.3050884472592372
1.9570321030792766, 4.202882725485914
2.943601222974449, 9.233457086700149
3.9861323433064015, 14.969971609521728
5.032485258790128, 22.12055033850185
6.04116619349203, 25.33249617820484
7.071685957632672, 26.624808910242404
8.0833697313824, 20.9478051976414
9.07922035378904, 19.41253548809783
10.102369512994109, 17.977724393972466
11.109685520856086, 10.684647302904558
12.11372570430225, 12.179515177986453
13.158713692946066, 8.825070976195661
14.144736842105267, 3.6536361651015383
15.142498362087796, 2.8253985586372465
16.168104389604718, 2.299628739899532
